"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data","parseGBIF_duplicates_map","parseGBIF_merged_fields","parseGBIF_merged","parseGBIF_dataset_result"
4061864420,"http://www.tropicos.org/Specimen/102799505",,"HSB","Tropicos","Tropicos","PRESERVED_SPECIMEN","102799505","Villalobos 1265","Jeaneth Villalobos;E. Portal;E. Cervantes","PRESENT",2008-01-13,2008,1,13,,,,"BO","Tarija",,"O'Connor","Municipio Entre Ríos, Comunidad San Josesito.  Por las orillas del río Pilaya, cerca del carretero.","Bolivia","Tarija","O'Connor","Entre Ríos","A. Lliully (HSB)",,"Achatocarpus praecox Griseb.",-21.152222,-64.237222,"VILLALOBOS",1265,"ACHATOCARPACEAE_VILLALOBOS_1265",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-21.152222,-64.237222,"{""Ctrl_gbifID"":[{""value"":""1257882203"",""freq"":1},{""value"":""4061864420"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":2}],""Ctrl_recordedBy"":[{""value"":""Jeaneth Villalobos;E. Portal;E. Cervantes"",""freq"":2}],""Ctrl_recordNumber"":[{""value"":""Villalobos 1265"",""freq"":2}],""Ctrl_identifiedBy"":[{""value"":""A. Lliully (HSB)"",""freq"":2}],""Ctrl_dateIdentified"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_institutionCode"":[{""value"":""HSB"",""freq"":1},{""value"":""MO"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_language"":[{""value"":""empty"",""freq"":2.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":2}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":2}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":2}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":2}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":2}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":2}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":2}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":2}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""2008"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Tarija"",""freq"":2}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_locality"":[{""value"":""Municipio Entre Ríos, Comunidad San Josesito.  Por las orillas del río Pilaya, cerca del carretero."",""freq"":2}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""2008-01-13"",""freq"":2}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":2}],""Ctrl_level1Name"":[{""value"":""Tarija"",""freq"":2}],""Ctrl_level2Name"":[{""value"":""O'Connor"",""freq"":2}],""Ctrl_level3Name"":[{""value"":""Entre Ríos"",""freq"":2}]}","{""Ctrl_gbifID"":[""4061864420"",""1257882203;[1257882203]""],""Ctrl_institutionCode"":[""HSB"",""MO;[1257882203]""]}","","FALSE","in"
1061292525,,"es","UT","TOLI",,"PRESERVED_SPECIMEN","TOLI-011367","1567","B. Villanueva; A. Lozano","PRESENT",2014-02-03,2014,2,3,"Bosque seco tropical",,,"CO","Tolima","Santa Bárbara","Coello","Reserva Natural el Neme, entre bosques y potreros","Colombia","Tolima","Coello",,"B. Villanueva T.",2014-02-20,"Achatocarpus nigricans Triana",4.278056,-74.905278,"VILLANUEVA",1567,"ACHATOCARPACEAE_VILLANUEVA_1567",-1,9,8,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,4.278056,-74.905278,"{""Ctrl_gbifID"":[{""value"":""1061292011"",""freq"":1},{""value"":""1061292525"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus nigricans Triana"",""freq"":2}],""Ctrl_recordedBy"":[{""value"":""B. Villanueva; A. Lozano"",""freq"":2}],""Ctrl_recordNumber"":[{""value"":""1567"",""freq"":2}],""Ctrl_identifiedBy"":[{""value"":""B. Villanueva T."",""freq"":2}],""Ctrl_dateIdentified"":[{""value"":""2014-02-20"",""freq"":2}],""Ctrl_institutionCode"":[{""value"":""UT"",""freq"":2}],""Ctrl_collectionCode"":[{""value"":""TOLI"",""freq"":2}],""Ctrl_datasetName"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_datasetName"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_language"":[{""value"":""es"",""freq"":2}],""wcvp_plant_name_id"":[{""value"":""500156"",""freq"":2}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":2}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":2}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":2}],""wcvp_taxon_name"":[{""value"":""Achatocarpus nigricans"",""freq"":2}],""wcvp_taxon_authors"":[{""value"":""Triana"",""freq"":2}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":2}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":2}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""2014"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Tolima"",""freq"":2}],""Ctrl_municipality"":[{""value"":""Santa Bárbara"",""freq"":2}],""Ctrl_locality"":[{""value"":""Reserva Natural el Neme, entre bosques y potreros"",""freq"":2}],""Ctrl_countryCode"":[{""value"":""CO"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""2014-02-03"",""freq"":2}],""Ctrl_habitat"":[{""value"":""Bosque seco tropical"",""freq"":2}],""Ctrl_level0Name"":[{""value"":""Colombia"",""freq"":2}],""Ctrl_level1Name"":[{""value"":""Tolima"",""freq"":2}],""Ctrl_level2Name"":[{""value"":""Coello"",""freq"":2}],""Ctrl_level3Name"":[{""value"":""empty"",""freq"":2.0}]}","{""Ctrl_gbifID"":[""1061292525"",""1061292011;[1061292011]""]}","","FALSE","in"
1061292110,,"es","UT","TOLI",,"PRESERVED_SPECIMEN","TOLI-010904","1629","B. Villanueva; J. Cabezas; A. Montes; B. Aguirre","PRESENT",2014-02-14,2014,2,14,"Bosque seco tropical",,,"CO","Tolima",,"Alvarado","Reserva Vallecito, Cortolima","Colombia","Tolima","Alvarado",,"B. Villanueva T.",2014-02-20,"Achatocarpus nigricans Triana",4.579444,-74.9725,"VILLANUEVA",1629,"ACHATOCARPACEAE_VILLANUEVA_1629",-1,8,7,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,4.579444,-74.9725,"","","","FALSE","in"
2807372908,,,"TEX","TEX",,"PRESERVED_SPECIMEN","00154173",,"J. A. Villareal Q.;Miguel Agustín Carranza","PRESENT",1993-11-13,1993,11,13,,,"Orilla  de acequia, vegetación de Fraxinus, Junglans, Acacia, Morus y orilla de cultivos, Abundancia de trepadoras","MX","Nuevo Leon",,"Los Ramones","Ejido San Isidro","México","Nuevo León","Cadereyta Jiménez",,"Villareal Q., J. A.",,"Phaulothamnus spinescens A.Gray",25.63333,-99.86667,"VILLAREAL",,"ACHATOCARPACEAE_VILLAREAL_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,25.63333,-99.86667,"","","","FALSE","in"
1895392637,"Panero J. L. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. LL Herbarium. The University of Texas. Bases de datos SNIB-CONABIO, proyectos AE013, V057, V007 y Q047. México, D. F.","es","CNS-UT","TEX","Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","PRESERVED_SPECIMEN","00154173",,"J. A. Villareal Q.; M. A. Carranza P.","PRESENT",1993-11-13,1993,11,13,"Orilla  de acequia, vegetación de Fraxinus, Junglans, Acacia, Morus y orilla de cultivos, Abundancia de trepadoras",,,"MX","Nuevo leon",,"LOS RAMONES","Ejido San Isidro","México","Nuevo León","Cadereyta Jiménez",,"J. A. Villareal Q.",,"Phaulothamnus spinescens A.Gray",25.633333,-99.866667,"VILLAREAL",,"ACHATOCARPACEAE_VILLAREAL_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,25.633333,-99.866667,"","","","FALSE","in"
1895392540,"Panero J. L. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. LL Herbarium. The University of Texas. Bases de datos SNIB-CONABIO, proyectos AE013, V057, V007 y Q047. México, D. F.","es","CNS-UT","TEX","Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","PRESERVED_SPECIMEN","00154175",,"J. A. Villareal Q.","PRESENT",1982-12-23,1982,12,23,"Bosque esparcido de Prosopis glandulosa",,,"MX","Nuevo leon",,"LOS RAMONES","Areas cercanas al Río Pesquería en Los Ramones","México","Nuevo León","Los Ramones",,"J. A. Villareal Q.",,"Phaulothamnus spinescens A.Gray",25.6951322,-99.6257255,"VILLAREAL",,"ACHATOCARPACEAE_VILLAREAL_",-1,7,6,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,25.6951322,-99.6257255,"","","","FALSE","in"
1419235193,"Guízar-Nolazco E. 2004. Banco de datos florísticos del Herbario CHAP. Herbario CHAP. División de Ciencias Forestales. Universidad Autónoma de Chapingo. Bases de datos SNIB-CONABIO, proyecto U048. México, D. F.","es","UACh","CHAP","Banco de datos florísticos del Herbario CHAP","PRESERVED_SPECIMEN","35365",,"J.A. Villarreal Q.; M.A. Carranza P.; J.L. Elizondo","PRESENT",1993-11-13,1993,11,13,"Orilla de acequia y orilla de cultivos.",,,"MX","Nuevo leon",,"LOS RAMONES","Ejido San Isidro, mpio. Los Ramones.","México","Nuevo León","Cadereyta Jiménez",,"J.A. Villarreal Q.",,"Phaulothamnus spinescens A.Gray",25.641667,-99.875,"VILLARREAL",,"ACHATOCARPACEAE_VILLARREAL_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,25.641667,-99.875,"","","","FALSE","in"
4031740564,"http://www.tropicos.org/Specimen/102801244",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","102801244","Villarroel Segarra 852","D. Villarroel;Y. Bustamante;T. Palacios","PRESENT",2006-10-19,2006,10,19,,,,"BO","Santa Cruz",,"Germán Busch","Propiedad privada San Silvestre a 12 km de la comunidad de Yacuses.","Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","M.H. Nee",2023-01-01,"Achatocarpus praecox Griseb.",-18.966667,-58.333333,"VILLARROEL",852,"ACHATOCARPACEAE_VILLARROEL_852",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.966667,-58.333333,"{""Ctrl_gbifID"":[{""value"":""1257884796"",""freq"":1},{""value"":""4031740564"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":1},{""value"":""Achatocarpus Triana"",""freq"":1}],""Ctrl_recordedBy"":[{""value"":""D. Villarroel;Y. Bustamante;T. Palacios"",""freq"":2}],""Ctrl_recordNumber"":[{""value"":""Villarroel Segarra 852"",""freq"":2}],""Ctrl_identifiedBy"":[{""value"":""M. Nee (NY)"",""freq"":1},{""value"":""M.H. Nee"",""freq"":1}],""Ctrl_dateIdentified"":[{""value"":""2013-01-01"",""freq"":1},{""value"":""2023-01-01"",""freq"":1}],""Ctrl_institutionCode"":[{""value"":""MO"",""freq"":1},{""value"":""USZ"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_language"":[{""value"":""empty"",""freq"":2.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""2006"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Santa Cruz"",""freq"":2}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_locality"":[{""value"":""Propiedad privada San Silvestre a 12 km de la comunidad de Yacuses."",""freq"":2}],""Ctrl_countryCode"":[{""value"":""BO"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""2006-10-19"",""freq"":2}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_level0Name"":[{""value"":""Bolivia"",""freq"":2}],""Ctrl_level1Name"":[{""value"":""Santa Cruz"",""freq"":2}],""Ctrl_level2Name"":[{""value"":""Germán Busch"",""freq"":2}],""Ctrl_level3Name"":[{""value"":""Puerto Suarez"",""freq"":2}]}","{""Ctrl_gbifID"":[""4031740564"",""1257884796;[1257884796]""],""Ctrl_scientificName"":[""Achatocarpus praecox Griseb."",""Achatocarpus Triana;[1257884796]""],""Ctrl_identifiedBy"":[""M.H. Nee"",""M. Nee (NY);[1257884796]""],""Ctrl_dateIdentified"":[""2023-01-01"",""2013-01-01;[1257884796]""],""Ctrl_institutionCode"":[""MO"",""USZ;[1257884796]""]}","","FALSE","in"
1258831355,"http://www.tropicos.org/Specimen/1598047",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","1598047","Villegas Coimbra 265","Martha Villegas;M. Curaripe","PRESENT",1992-10-13,1992,10,13,,,,"BO","Santa Cruz",,"Cordillera","Isiporenda, 10 km al W","Bolivia","Santa Cruz","Cordillera","Charagua","G. Navarro (BOLV)",1993-01-01,"Achatocarpus praecox Griseb.",-19.83333,-62.73333,"VILLEGAS",265,"ACHATOCARPACEAE_VILLEGAS_265",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-19.83333,-62.73333,"","","","FALSE","in"
2629934704,"Rebman J. P., J. Delgadillo, A. Medel, M. Salazar, J. L. Leon-de La Luz y S. Vanderplank. 2018. Base de datos de plantas. En: Vanderplank S., M. Wall, M. Stepek y J. Sanborn. Biodiversidad y panorama de la conservación en la península de Baja California. San Diego Natural History Museum. Bases de datos SNIB-CONABIO, proyecto Z063. Ciudad de México","es","FC-UABC","BCMEX","Puntos de presencia en Baja California","PRESERVED_SPECIMEN","8480",,"Vinton","PRESENT",1996-10-18,1996,10,18,,,,"MX","Baja california sur",,,"San Basilio; along coast between Mulege and Loreto",,,,,"NO DISPONIBLE",,"Phaulothamnus spinescens A.Gray",26.36667,-111.43333,"VINTON",,"ACHATOCARPACEAE_VINTON_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,26.36667,-111.43333,"","","","FALSE","in"
2629915555,"Rebman J. P., J. Delgadillo, A. Medel, M. Salazar, J. L. Leon-de La Luz y S. Vanderplank. 2018. Base de datos de plantas. En: Vanderplank S., M. Wall, M. Stepek y J. Sanborn. Biodiversidad y panorama de la conservación en la península de Baja California. San Diego Natural History Museum. Bases de datos SNIB-CONABIO, proyecto Z063. Ciudad de México","es","SDNHM","SD","Puntos de presencia en Baja California","PRESERVED_SPECIMEN","139714",,"Bob Vinton","PRESENT",1996-10-18,1996,10,18,,,,"MX","Baja california sur",,,"San Basilio; along coast between Mulege and Loreto","México","Baja California Sur","Loreto",,"NO DISPONIBLE",,"Phaulothamnus spinescens A.Gray",26.36953,-111.4354,"VINTON",,"ACHATOCARPACEAE_VINTON_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,26.36953,-111.4354,"","","","FALSE","in"
3125107318,,,"SD",,,"PRESERVED_SPECIMEN",,"6","Bob Vinton","PRESENT",1996-10-18,1996,10,18,,,,"MX","Baja California Sur",,"Unknown","San Basilio; along coast between Mulege and Loreto","México","Baja California Sur","Loreto",,"Jon Rebman 13 December 1996",,"Phaulothamnus spinescens A.Gray",26.36953,-111.4354,"VINTON",6,"ACHATOCARPACEAE_VINTON_6",-1,7,6,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,26.36953,-111.4354,"","","","FALSE","in"
1258829864,"http://www.tropicos.org/Specimen/1596694",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1596694","Chase 7501","Virginius H. Chase","PRESENT",1939-07-19,1939,7,19,,,,"MX","San Luis Potosí",,,"Municipality El Pujal. Valley of Río Tampaon","México","San Luis Potosí","Ciudad Valles",,"R.L. Liesner, 1977 (MO)",,"Achatocarpus nigricans Triana",21.84,-98.93,"VIRGINIUS",7501,"ACHATOCARPACEAE_VIRGINIUS_7501",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,21.84,-98.93,"","","","FALSE","in"
2236077759,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 3724035","6914","W. L. Wagner & P. Julian","PRESENT",2000-04-18,2000,4,18,,,,"US","Texas",,"Hidalgo","Lower Rio Grande National Wildlife Refuge","United States","Texas","Hidalgo",,,,"Phaulothamnus spinescens A.Gray",26.0807,-98.1371,"WAGNER",6914,"ACHATOCARPACEAE_WAGNER_6914",-3,8,5,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,26.0807,-98.1371,"","","","FALSE","in"
2807622041,,,"TEX","TEX",,"PRESERVED_SPECIMEN","00375914",,"Jay B. Walker","PRESENT",1995-10-15,1995,10,15,,,"Associated with Pithecelobium, Condalia, Yucca and Lantana. Growing in sandy rise bordering salt marsh. Shrub 2 m. Fruit black. Seed with opaque gelatinous covering.","US","Texas",,"Cameron","Ca. 20 km E of Brownsville Airport at Jct. of Hwy 4 and John Gibson Rd.","United States","Texas","Cameron",,"Turner, Billie Lee",2005-01-01,"Phaulothamnus spinescens A.Gray",25.95,-97.25,"WALKER",,"ACHATOCARPACEAE_WALKER_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,25.95,-97.25,"","","","FALSE","in"
1930499974,,"en","NY","NY","Vascular plants","PRESERVED_SPECIMEN","43426","1661","J. B. Walker","PRESENT",1995-10-15,1995,10,15,"Growing in rise bordering salt marsh",,,"US","Texas",,"Hidalgo Co.","20km E of Brownsville Airport, at junction of Hwy 4 & John Gibson Rd","United States","Texas","Cameron",,"J. B. Walker",1995-01-01,"Phaulothamnus spinescens A.Gray",25.95,-97.25,"WALKER",1661,"ACHATOCARPACEAE_WALKER_1661",-3,8,5,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,25.95,-97.25,"","","","FALSE","in"
1895392522,"Panero J. L. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. LL Herbarium. The University of Texas. Bases de datos SNIB-CONABIO, proyectos AE013, V057, V007 y Q047. México, D. F.","es","CNS-UT","TEX","Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","PRESERVED_SPECIMEN","00154168",,"I. L. Wiggins","PRESENT",1959-11-28,1959,11,28,"Sandy wash",,,"MX","Baja california sur",,"LA PAZ","About 150 m  from beach, about 1/2 mi N of Las Cruces, about 22 mi from La Paz","México","Baja California Sur","La Paz",,"I. L. Wiggins",,"Phaulothamnus spinescens A.Gray",23.9929787,-110.0199741,"WIGGINS",,"ACHATOCARPACEAE_WIGGINS_",-1,7,6,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,23.9929787,-110.0199741,"","","","FALSE","in"
